x   y   z   z_sp   dzdx   dzdx_sp   dzdy   dzdy_sp
-5.000000e+00   -5.589590e+00   7.245264e-19   7.245264e-19   7.245264e-18   7.245711e-18   2.173579e-18   2.173579e-18
-5.000000e+00   -5.588589e+00   7.267054e-19   7.267054e-19   7.267054e-18   7.267503e-18   2.180116e-18   2.180116e-18
-5.000000e+00   -5.587588e+00   7.288910e-19   7.288910e-19   7.288910e-18   7.289360e-18   2.186673e-18   2.186673e-18
-5.000000e+00   -5.586587e+00   7.310831e-19   7.310831e-19   7.310831e-18   7.311283e-18   2.193249e-18   2.193249e-18
-5.000000e+00   -5.585586e+00   7.332819e-19   7.332819e-19   7.332819e-18   7.333271e-18   2.199846e-18   2.199846e-18
-5.000000e+00   -5.584585e+00   7.354872e-19   7.354872e-19   7.354872e-18   7.355326e-18   2.206462e-18   2.206462e-18
-5.000000e+00   -5.583584e+00   7.376992e-19   7.376992e-19   7.376992e-18   7.377448e-18   2.213098e-18   2.213098e-18
-5.000000e+00   -5.582583e+00   7.399179e-19   7.399179e-19   7.399179e-18   7.399635e-18   2.219754e-18   2.219754e-18
-5.000000e+00   -5.581582e+00   7.421432e-19   7.421432e-19   7.421432e-18   7.421890e-18   2.226430e-18   2.226430e-18
-5.000000e+00   -5.580581e+00   7.443752e-19   7.443752e-19   7.443752e-18   7.444211e-18   2.233126e-18   2.233126e-18
-5.000000e+00   -5.579580e+00   7.466139e-19   7.466139e-19   7.466139e-18   7.466600e-18   2.239842e-18   2.239842e-18
-5.000000e+00   -5.578579e+00   7.488594e-19   7.488594e-19   7.488594e-18   7.489056e-18   2.246578e-18   2.246578e-18
-5.000000e+00   -5.577578e+00   7.511116e-19   7.511116e-19   7.511116e-18   7.511579e-18   2.253335e-18   2.253335e-18
-5.000000e+00   -5.576577e+00   7.533706e-19   7.533706e-19   7.533706e-18   7.534171e-18   2.260112e-18   2.260112e-18
-5.000000e+00   -5.575576e+00   7.556363e-19   7.556363e-19   7.556363e-18   7.556830e-18   2.266909e-18   2.266909e-18
-5.000000e+00   -5.574575e+00   7.579089e-19   7.579089e-19   7.579089e-18   7.579557e-18   2.273727e-18   2.273727e-18
-5.000000e+00   -5.573574e+00   7.601884e-19   7.601884e-19   7.601884e-18   7.602353e-18   2.280565e-18   2.280565e-18
-5.000000e+00   -5.572573e+00   7.624746e-19   7.624746e-19   7.624746e-18   7.625217e-18   2.287424e-18   2.287424e-18
-5.000000e+00   -5.571572e+00   7.647678e-19   7.647678e-19   7.647678e-18   7.648150e-18   2.294303e-18   2.294303e-18
-5.000000e+00   -5.570571e+00   7.670678e-19   7.670678e-19   7.670678e-18   7.671152e-18   2.301204e-18   2.301204e-18
-5.000000e+00   -5.569570e+00   7.693748e-19   7.693748e-19   7.693748e-18   7.694223e-18   2.308124e-18   2.308124e-18
-5.000000e+00   -5.568569e+00   7.716887e-19   7.716887e-19   7.716887e-18   7.717363e-18   2.315066e-18   2.315066e-18
-5.000000e+00   -5.567568e+00   7.740096e-19   7.740096e-19   7.740096e-18   7.740573e-18   2.322029e-18   2.322029e-18
-5.000000e+00   -5.566567e+00   7.763374e-19   7.763374e-19   7.763374e-18   7.763853e-18   2.329012e-18   2.329012e-18
-5.000000e+00   -5.565566e+00   7.786723e-19   7.786723e-19   7.786723e-18   7.787203e-18   2.336017e-18   2.336017e-18
-5.000000e+00   -5.564565e+00   7.810141e-19   7.810141e-19   7.810141e-18   7.810623e-18   2.343042e-18   2.343042e-18
-5.000000e+00   -5.563564e+00   7.833631e-19   7.833631e-19   7.833631e-18   7.834114e-18   2.350089e-18   2.350089e-18
-5.000000e+00   -5.562563e+00   7.857190e-19   7.857190e-19   7.857190e-18   7.857675e-18   2.357157e-18   2.357157e-18
-5.000000e+00   -5.561562e+00   7.880821e-19   7.880821e-19   7.880821e-18   7.881307e-18   2.364246e-18   2.364246e-18
-5.000000e+00   -5.560561e+00   7.904523e-19   7.904523e-19   7.904523e-18   7.905010e-18   2.371357e-18   2.371357e-18
-5.000000e+00   -5.559560e+00   7.928296e-19   7.928296e-19   7.928296e-18   7.928785e-18   2.378489e-18   2.378489e-18
-5.000000e+00   -5.558559e+00   7.952140e-19   7.952140e-19   7.952140e-18   7.952631e-18   2.385642e-18   2.385642e-18
-5.000000e+00   -5.557558e+00   7.976056e-19   7.976056e-19   7.976056e-18   7.976548e-18   2.392817e-18   2.392817e-18
-5.000000e+00   -5.556557e+00   8.000044e-19   8.000044e-19   8.000044e-18   8.000538e-18   2.400013e-18   2.400013e-18
-5.000000e+00   -5.555556e+00   8.024105e-19   8.024105e-19   8.024105e-18   8.024600e-18   2.407231e-18   2.407231e-18
-5.000000e+00   -5.554555e+00   8.048237e-19   8.048237e-19   8.048237e-18   8.048734e-18   2.414471e-18   2.414471e-18
-5.000000e+00   -5.553554e+00   8.072443e-19   8.072443e-19   8.072443e-18   8.072941e-18   2.421733e-18   2.421733e-18
-5.000000e+00   -5.552553e+00   8.096721e-19   8.096721e-19   8.096721e-18   8.097220e-18   2.429016e-18   2.429016e-18
-5.000000e+00   -5.551552e+00   8.121072e-19   8.121072e-19   8.121072e-18   8.121573e-18   2.436321e-18   2.436321e-18
-5.000000e+00   -5.550551e+00   8.145496e-19   8.145496e-19   8.145496e-18   8.145998e-18   2.443649e-18   2.443649e-18
-5.000000e+00   -5.549550e+00   8.169994e-19   8.169994e-19   8.169994e-18   8.170498e-18   2.450998e-18   2.450998e-18
-5.000000e+00   -5.548549e+00   8.194565e-19   8.194565e-19   8.194565e-18   8.195071e-18   2.458369e-18   2.458369e-18
-5.000000e+00   -5.547548e+00   8.219210e-19   8.219210e-19   8.219210e-18   8.219717e-18   2.465763e-18   2.465763e-18
-5.000000e+00   -5.546547e+00   8.243930e-19   8.243930e-19   8.243930e-18   8.244438e-18   2.473179e-18   2.473179e-18
-5.000000e+00   -5.545546e+00   8.268723e-19   8.268723e-19   8.268723e-18   8.269234e-18   2.480617e-18   2.480617e-18
-5.000000e+00   -5.544545e+00   8.293592e-19   8.293592e-19   8.293592e-18   8.294103e-18   2.488078e-18   2.488078e-18
-5.000000e+00   -5.543544e+00   8.318535e-19   8.318535e-19   8.318535e-18   8.319048e-18   2.495560e-18   2.495560e-18
-5.000000e+00   -5.542543e+00   8.343553e-19   8.343553e-19   8.343553e-18   8.344068e-18   2.503066e-18   2.503066e-18
-5.000000e+00   -5.541542e+00   8.368646e-19   8.368646e-19   8.368646e-18   8.369163e-18   2.510594e-18   2.510594e-18
-5.000000e+00   -5.540541e+00   8.393815e-19   8.393815e-19   8.393815e-18   8.394333e-18   2.518145e-18   2.518145e-18
-5.000000e+00   -5.539540e+00   8.419060e-19   8.419060e-19   8.419060e-18   8.419579e-18   2.525718e-18   2.525718e-18
-5.000000e+00   -5.538539e+00   8.444380e-19   8.444380e-19   8.444380e-18   8.444901e-18   2.533314e-18   2.533314e-18
-5.000000e+00   -5.537538e+00   8.469777e-19   8.469777e-19   8.469777e-18   8.470299e-18   2.540933e-18   2.540933e-18
-5.000000e+00   -5.536537e+00   8.495250e-19   8.495250e-19   8.495250e-18   8.495774e-18   2.548575e-18   2.548575e-18
-5.000000e+00   -5.535536e+00   8.520799e-19   8.520799e-19   8.520799e-18   8.521325e-18   2.556240e-18   2.556240e-18
-5.000000e+00   -5.534535e+00   8.546426e-19   8.546426e-19   8.546426e-18   8.546953e-18   2.563928e-18   2.563928e-18
-5.000000e+00   -5.533534e+00   8.572129e-19   8.572129e-19   8.572129e-18   8.572658e-18   2.571639e-18   2.571639e-18
-5.000000e+00   -5.532533e+00   8.597910e-19   8.597910e-19   8.597910e-18   8.598441e-18   2.579373e-18   2.579373e-18
-5.000000e+00   -5.531532e+00   8.623769e-19   8.623769e-19   8.623769e-18   8.624301e-18   2.587131e-18   2.587131e-18
-5.000000e+00   -5.530531e+00   8.649705e-19   8.649705e-19   8.649705e-18   8.650238e-18   2.594911e-18   2.594911e-18
-5.000000e+00   -5.529530e+00   8.675719e-19   8.675719e-19   8.675719e-18   8.676254e-18   2.602716e-18   2.602716e-18
-5.000000e+00   -5.528529e+00   8.701811e-19   8.701811e-19   8.701811e-18   8.702348e-18   2.610543e-18   2.610543e-18
-5.000000e+00   -5.527528e+00   8.727982e-19   8.727982e-19   8.727982e-18   8.728521e-18   2.618395e-18   2.618395e-18
-5.000000e+00   -5.526527e+00   8.754232e-19   8.754232e-19   8.754232e-18   8.754772e-18   2.626269e-18   2.626269e-18
-5.000000e+00   -5.525526e+00   8.780560e-19   8.780560e-19   8.780560e-18   8.781102e-18   2.634168e-18   2.634168e-18
-5.000000e+00   -5.524525e+00   8.806968e-19   8.806968e-19   8.806968e-18   8.807511e-18   2.642090e-18   2.642090e-18
-5.000000e+00   -5.523524e+00   8.833455e-19   8.833455e-19   8.833455e-18   8.834000e-18   2.650036e-18   2.650036e-18
-5.000000e+00   -5.522523e+00   8.860022e-19   8.860022e-19   8.860022e-18   8.860568e-18   2.658006e-18   2.658006e-18
-5.000000e+00   -5.521522e+00   8.886668e-19   8.886668e-19   8.886668e-18   8.887217e-18   2.666000e-18   2.666000e-18
-5.000000e+00   -5.520521e+00   8.913395e-19   8.913395e-19   8.913395e-18   8.913945e-18   2.674019e-18   2.674019e-18
-5.000000e+00   -5.519520e+00   8.940202e-19   8.940202e-19   8.940202e-18   8.940754e-18   2.682061e-18   2.682061e-18
-5.000000e+00   -5.518519e+00   8.967090e-19   8.967090e-19   8.967090e-18   8.967643e-18   2.690127e-18   2.690127e-18
-5.000000e+00   -5.517518e+00   8.994059e-19   8.994059e-19   8.994059e-18   8.994614e-18   2.698218e-18   2.698218e-18
-5.000000e+00   -5.516517e+00   9.021108e-19   9.021108e-19   9.021108e-18   9.021665e-18   2.706333e-18   2.706333e-18
-5.000000e+00   -5.515516e+00   9.048240e-19   9.048240e-19   9.048240e-18   9.048798e-18   2.714472e-18   2.714472e-18
-5.000000e+00   -5.514515e+00   9.075452e-19   9.075452e-19   9.075452e-18   9.076012e-18   2.722636e-18   2.722636e-18
-5.000000e+00   -5.513514e+00   9.102747e-19   9.102747e-19   9.102747e-18   9.103309e-18   2.730824e-18   2.730824e-18
-5.000000e+00   -5.512513e+00   9.130124e-19   9.130124e-19   9.130124e-18   9.130687e-18   2.739037e-18   2.739037e-18
-5.000000e+00   -5.511512e+00   9.157583e-19   9.157583e-19   9.157583e-18   9.158148e-18   2.747275e-18   2.747275e-18
-5.000000e+00   -5.510511e+00   9.185124e-19   9.185124e-19   9.185124e-18   9.185691e-18   2.755537e-18   2.755537e-18
-5.000000e+00   -5.509510e+00   9.212749e-19   9.212749e-19   9.212749e-18   9.213317e-18   2.763825e-18   2.763825e-18
-5.000000e+00   -5.508509e+00   9.240456e-19   9.240456e-19   9.240456e-18   9.241026e-18   2.772137e-18   2.772137e-18
-5.000000e+00   -5.507508e+00   9.268247e-19   9.268247e-19   9.268247e-18   9.268819e-18   2.780474e-18   2.780474e-18
-5.000000e+00   -5.506507e+00   9.296121e-19   9.296121e-19   9.296121e-18   9.296695e-18   2.788836e-18   2.788836e-18
-5.000000e+00   -5.505506e+00   9.324080e-19   9.324080e-19   9.324080e-18   9.324655e-18   2.797224e-18   2.797224e-18
-5.000000e+00   -5.504505e+00   9.352122e-19   9.352122e-19   9.352122e-18   9.352699e-18   2.805637e-18   2.805637e-18
-5.000000e+00   -5.503504e+00   9.380249e-19   9.380249e-19   9.380249e-18   9.380827e-18   2.814075e-18   2.814075e-18
-5.000000e+00   -5.502503e+00   9.408460e-19   9.408460e-19   9.408460e-18   9.409040e-18   2.822538e-18   2.822538e-18
-5.000000e+00   -5.501502e+00   9.436756e-19   9.436756e-19   9.436756e-18   9.437338e-18   2.831027e-18   2.831027e-18
-5.000000e+00   -5.500501e+00   9.465137e-19   9.465137e-19   9.465137e-18   9.465721e-18   2.839541e-18   2.839541e-18
-5.000000e+00   -5.499499e+00   9.493604e-19   9.493604e-19   9.493604e-18   9.494189e-18   2.848081e-18   2.848081e-18
-5.000000e+00   -5.498498e+00   9.522156e-19   9.522156e-19   9.522156e-18   9.522743e-18   2.856647e-18   2.856647e-18
-5.000000e+00   -5.497497e+00   9.550794e-19   9.550794e-19   9.550794e-18   9.551383e-18   2.865238e-18   2.865238e-18
-5.000000e+00   -5.496496e+00   9.579518e-19   9.579518e-19   9.579518e-18   9.580109e-18   2.873855e-18   2.873855e-18
-5.000000e+00   -5.495495e+00   9.608329e-19   9.608329e-19   9.608329e-18   9.608921e-18   2.882499e-18   2.882499e-18
-5.000000e+00   -5.494494e+00   9.637226e-19   9.637226e-19   9.637226e-18   9.637820e-18   2.891168e-18   2.891168e-18
-5.000000e+00   -5.493493e+00   9.666210e-19   9.666210e-19   9.666210e-18   9.666806e-18   2.899863e-18   2.899863e-18
-5.000000e+00   -5.492492e+00   9.695281e-19   9.695281e-19   9.695281e-18   9.695879e-18   2.908584e-18   2.908584e-18
-5.000000e+00   -5.491491e+00   9.724440e-19   9.724440e-19   9.724440e-18   9.725040e-18   2.917332e-18   2.917332e-18
-5.000000e+00   -5.490490e+00   9.753686e-19   9.753686e-19   9.753686e-18   9.754288e-18   2.926106e-18   2.926106e-18
-5.000000e+00   -5.489489e+00   9.783021e-19   9.783021e-19   9.783021e-18   9.783624e-18   2.934906e-18   2.934906e-18
-5.000000e+00   -5.488488e+00   9.812443e-19   9.812443e-19   9.812443e-18   9.813049e-18   2.943733e-18   2.943733e-18
-5.000000e+00   -5.487487e+00   9.841954e-19   9.841954e-19   9.841954e-18   9.842562e-18   2.952586e-18   2.952586e-18
-5.000000e+00   -5.486486e+00   9.871554e-19   9.871554e-19   9.871554e-18   9.872163e-18   2.961466e-18   2.961466e-18
-5.000000e+00   -5.485485e+00   9.901243e-19   9.901243e-19   9.901243e-18   9.901854e-18   2.970373e-18   2.970373e-18
-5.000000e+00   -5.484484e+00   9.931021e-19   9.931021e-19   9.931021e-18   9.931634e-18   2.979306e-18   2.979306e-18
-5.000000e+00   -5.483483e+00   9.960889e-19   9.960889e-19   9.960889e-18   9.961504e-18   2.988267e-18   2.988267e-18
-5.000000e+00   -5.482482e+00   9.990846e-19   9.990846e-19   9.990846e-18   9.991463e-18   2.997254e-18   2.997254e-18
-5.000000e+00   -5.481481e+00   1.002089e-18   1.002089e-18   1.002089e-17   1.002151e-17   3.006268e-18   3.006268e-18
-5.000000e+00   -5.480480e+00   1.005103e-18   1.005103e-18   1.005103e-17   1.005165e-17   3.015310e-18   3.015310e-18
-5.000000e+00   -5.479479e+00   1.008126e-18   1.008126e-18   1.008126e-17   1.008188e-17   3.024378e-18   3.024378e-18
-5.000000e+00   -5.478478e+00   1.011158e-18   1.011158e-18   1.011158e-17   1.011220e-17   3.033474e-18   3.033474e-18
-5.000000e+00   -5.477477e+00   1.014199e-18   1.014199e-18   1.014199e-17   1.014262e-17   3.042597e-18   3.042597e-18
-5.000000e+00   -5.476476e+00   1.017249e-18   1.017249e-18   1.017249e-17   1.017312e-17   3.051748e-18   3.051748e-18
-5.000000e+00   -5.475475e+00   1.020309e-18   1.020309e-18   1.020309e-17   1.020372e-17   3.060926e-18   3.060926e-18
-5.000000e+00   -5.474474e+00   1.023377e-18   1.023377e-18   1.023377e-17   1.023440e-17   3.070132e-18   3.070132e-18
-5.000000e+00   -5.473473e+00   1.026455e-18   1.026455e-18   1.026455e-17   1.026518e-17   3.079365e-18   3.079365e-18
-5.000000e+00   -5.472472e+00   1.029542e-18   1.029542e-18   1.029542e-17   1.029606e-17   3.088627e-18   3.088627e-18
-5.000000e+00   -5.471471e+00   1.032639e-18   1.032639e-18   1.032639e-17   1.032702e-17   3.097916e-18   3.097916e-18
-5.000000e+00   -5.470470e+00   1.035744e-18   1.035744e-18   1.035744e-17   1.035808e-17   3.107233e-18   3.107233e-18
-5.000000e+00   -5.469469e+00   1.038859e-18   1.038859e-18   1.038859e-17   1.038923e-17   3.116578e-18   3.116578e-18
-5.000000e+00   -5.468468e+00   1.041984e-18   1.041984e-18   1.041984e-17   1.042048e-17   3.125951e-18   3.125951e-18
-5.000000e+00   -5.467467e+00   1.045117e-18   1.045117e-18   1.045117e-17   1.045182e-17   3.135352e-18   3.135352e-18
-5.000000e+00   -5.466466e+00   1.048261e-18   1.048261e-18   1.048261e-17   1.048325e-17   3.144782e-18   3.144782e-18
-5.000000e+00   -5.465465e+00   1.051413e-18   1.051413e-18   1.051413e-17   1.051478e-17   3.154240e-18   3.154240e-18
-5.000000e+00   -5.464464e+00   1.054575e-18   1.054575e-18   1.054575e-17   1.054641e-17   3.163726e-18   3.163726e-18
-5.000000e+00   -5.463463e+00   1.057747e-18   1.057747e-18   1.057747e-17   1.057812e-17   3.173241e-18   3.173241e-18
-5.000000e+00   -5.462462e+00   1.060928e-18   1.060928e-18   1.060928e-17   1.060994e-17   3.182785e-18   3.182785e-18
-5.000000e+00   -5.461461e+00   1.064119e-18   1.064119e-18   1.064119e-17   1.064185e-17   3.192357e-18   3.192357e-18
-5.000000e+00   -5.460460e+00   1.067319e-18   1.067319e-18   1.067319e-17   1.067385e-17   3.201958e-18   3.201958e-18
-5.000000e+00   -5.459459e+00   1.070529e-18   1.070529e-18   1.070529e-17   1.070595e-17   3.211588e-18   3.211588e-18
-5.000000e+00   -5.458458e+00   1.073749e-18   1.073749e-18   1.073749e-17   1.073815e-17   3.221247e-18   3.221247e-18
-5.000000e+00   -5.457457e+00   1.076978e-18   1.076978e-18   1.076978e-17   1.077045e-17   3.230935e-18   3.230935e-18
-5.000000e+00   -5.456456e+00   1.080217e-18   1.080217e-18   1.080217e-17   1.080284e-17   3.240652e-18   3.240652e-18
-5.000000e+00   -5.455455e+00   1.083466e-18   1.083466e-18   1.083466e-17   1.083533e-17   3.250398e-18   3.250398e-18
-5.000000e+00   -5.454454e+00   1.086725e-18   1.086725e-18   1.086725e-17   1.086792e-17   3.260174e-18   3.260174e-18
-5.000000e+00   -5.453453e+00   1.089993e-18   1.089993e-18   1.089993e-17   1.090060e-17   3.269979e-18   3.269979e-18
-5.000000e+00   -5.452452e+00   1.093271e-18   1.093271e-18   1.093271e-17   1.093339e-17   3.279814e-18   3.279814e-18
-5.000000e+00   -5.451451e+00   1.096559e-18   1.096559e-18   1.096559e-17   1.096627e-17   3.289678e-18   3.289678e-18
-5.000000e+00   -5.450450e+00   1.099857e-18   1.099857e-18   1.099857e-17   1.099925e-17   3.299571e-18   3.299571e-18
-5.000000e+00   -5.449449e+00   1.103165e-18   1.103165e-18   1.103165e-17   1.103233e-17   3.309495e-18   3.309495e-18
-5.000000e+00   -5.448448e+00   1.106483e-18   1.106483e-18   1.106483e-17   1.106551e-17   3.319448e-18   3.319448e-18
-5.000000e+00   -5.447447e+00   1.109811e-18   1.109811e-18   1.109811e-17   1.109879e-17   3.329432e-18   3.329432e-18
-5.000000e+00   -5.446446e+00   1.113148e-18   1.113148e-18   1.113148e-17   1.113217e-17   3.339445e-18   3.339445e-18
-5.000000e+00   -5.445445e+00   1.116496e-18   1.116496e-18   1.116496e-17   1.116565e-17   3.349488e-18   3.349488e-18
-5.000000e+00   -5.444444e+00   1.119854e-18   1.119854e-18   1.119854e-17   1.119923e-17   3.359562e-18   3.359562e-18
-5.000000e+00   -5.443443e+00   1.123222e-18   1.123222e-18   1.123222e-17   1.123291e-17   3.369666e-18   3.369666e-18
-5.000000e+00   -5.442442e+00   1.126600e-18   1.126600e-18   1.126600e-17   1.126670e-17   3.379800e-18   3.379800e-18
-5.000000e+00   -5.441441e+00   1.129988e-18   1.129988e-18   1.129988e-17   1.130058e-17   3.389965e-18   3.389965e-18
-5.000000e+00   -5.440440e+00   1.133387e-18   1.133387e-18   1.133387e-17   1.133457e-17   3.400161e-18   3.400161e-18
-5.000000e+00   -5.439439e+00   1.136796e-18   1.136796e-18   1.136796e-17   1.136866e-17   3.410387e-18   3.410387e-18
-5.000000e+00   -5.438438e+00   1.140214e-18   1.140214e-18   1.140214e-17   1.140285e-17   3.420643e-18   3.420643e-18
-5.000000e+00   -5.437437e+00   1.143644e-18   1.143644e-18   1.143644e-17   1.143714e-17   3.430931e-18   3.430931e-18
-5.000000e+00   -5.436436e+00   1.147083e-18   1.147083e-18   1.147083e-17   1.147154e-17   3.441250e-18   3.441250e-18
-5.000000e+00   -5.435435e+00   1.150533e-18   1.150533e-18   1.150533e-17   1.150604e-17   3.451599e-18   3.451599e-18
-5.000000e+00   -5.434434e+00   1.153993e-18   1.153993e-18   1.153993e-17   1.154065e-17   3.461980e-18   3.461980e-18
-5.000000e+00   -5.433433e+00   1.157464e-18   1.157464e-18   1.157464e-17   1.157535e-17   3.472392e-18   3.472392e-18
-5.000000e+00   -5.432432e+00   1.160945e-18   1.160945e-18   1.160945e-17   1.161017e-17   3.482835e-18   3.482835e-18
-5.000000e+00   -5.431431e+00   1.164437e-18   1.164437e-18   1.164437e-17   1.164508e-17   3.493310e-18   3.493310e-18
-5.000000e+00   -5.430430e+00   1.167939e-18   1.167939e-18   1.167939e-17   1.168011e-17   3.503816e-18   3.503816e-18
-5.000000e+00   -5.429429e+00   1.171451e-18   1.171451e-18   1.171451e-17   1.171524e-17   3.514354e-18   3.514354e-18
-5.000000e+00   -5.428428e+00   1.174974e-18   1.174974e-18   1.174974e-17   1.175047e-17   3.524923e-18   3.524923e-18
-5.000000e+00   -5.427427e+00   1.178508e-18   1.178508e-18   1.178508e-17   1.178581e-17   3.535525e-18   3.535525e-18
-5.000000e+00   -5.426426e+00   1.182053e-18   1.182053e-18   1.182053e-17   1.182126e-17   3.546158e-18   3.546158e-18
-5.000000e+00   -5.425425e+00   1.185608e-18   1.185608e-18   1.185608e-17   1.185681e-17   3.556823e-18   3.556823e-18
-5.000000e+00   -5.424424e+00   1.189173e-18   1.189173e-18   1.189173e-17   1.189247e-17   3.567520e-18   3.567520e-18
-5.000000e+00   -5.423423e+00   1.192750e-18   1.192750e-18   1.192750e-17   1.192823e-17   3.578249e-18   3.578249e-18
-5.000000e+00   -5.422422e+00   1.196337e-18   1.196337e-18   1.196337e-17   1.196411e-17   3.589011e-18   3.589011e-18
-5.000000e+00   -5.421421e+00   1.199935e-18   1.199935e-18   1.199935e-17   1.200009e-17   3.599805e-18   3.599805e-18
-5.000000e+00   -5.420420e+00   1.203544e-18   1.203544e-18   1.203544e-17   1.203618e-17   3.610632e-18   3.610632e-18
-5.000000e+00   -5.419419e+00   1.207164e-18   1.207164e-18   1.207164e-17   1.207238e-17   3.621491e-18   3.621491e-18
-5.000000e+00   -5.418418e+00   1.210794e-18   1.210794e-18   1.210794e-17   1.210869e-17   3.632382e-18   3.632382e-18
-5.000000e+00   -5.417417e+00   1.214436e-18   1.214436e-18   1.214436e-17   1.214511e-17   3.643307e-18   3.643307e-18
-5.000000e+00   -5.416416e+00   1.218088e-18   1.218088e-18   1.218088e-17   1.218163e-17   3.654264e-18   3.654264e-18
-5.000000e+00   -5.415415e+00   1.221751e-18   1.221751e-18   1.221751e-17   1.221827e-17   3.665254e-18   3.665254e-18
-5.000000e+00   -5.414414e+00   1.225426e-18   1.225426e-18   1.225426e-17   1.225501e-17   3.676278e-18   3.676278e-18
-5.000000e+00   -5.413413e+00   1.229111e-18   1.229111e-18   1.229111e-17   1.229187e-17   3.687334e-18   3.687334e-18
-5.000000e+00   -5.412412e+00   1.232808e-18   1.232808e-18   1.232808e-17   1.232884e-17   3.698424e-18   3.698424e-18
-5.000000e+00   -5.411411e+00   1.236516e-18   1.236516e-18   1.236516e-17   1.236592e-17   3.709547e-18   3.709547e-18
-5.000000e+00   -5.410410e+00   1.240234e-18   1.240234e-18   1.240234e-17   1.240311e-17   3.720703e-18   3.720703e-18
-5.000000e+00   -5.409409e+00   1.243964e-18   1.243964e-18   1.243964e-17   1.244041e-17   3.731893e-18   3.731893e-18
-5.000000e+00   -5.408408e+00   1.247706e-18   1.247706e-18   1.247706e-17   1.247783e-17   3.743117e-18   3.743117e-18
-5.000000e+00   -5.407407e+00   1.251458e-18   1.251458e-18   1.251458e-17   1.251535e-17   3.754375e-18   3.754375e-18
-5.000000e+00   -5.406406e+00   1.255222e-18   1.255222e-18   1.255222e-17   1.255299e-17   3.765666e-18   3.765666e-18
-5.000000e+00   -5.405405e+00   1.258997e-18   1.258997e-18   1.258997e-17   1.259075e-17   3.776991e-18   3.776991e-18
-5.000000e+00   -5.404404e+00   1.262784e-18   1.262784e-18   1.262784e-17   1.262861e-17   3.788351e-18   3.788351e-18
-5.000000e+00   -5.403403e+00   1.266581e-18   1.266581e-18   1.266581e-17   1.266660e-17   3.799744e-18   3.799744e-18
-5.000000e+00   -5.402402e+00   1.270391e-18   1.270391e-18   1.270391e-17   1.270469e-17   3.811172e-18   3.811172e-18
-5.000000e+00   -5.401401e+00   1.274211e-18   1.274211e-18   1.274211e-17   1.274290e-17   3.822634e-18   3.822634e-18
-5.000000e+00   -5.400400e+00   1.278044e-18   1.278044e-18   1.278044e-17   1.278122e-17   3.834131e-18   3.834131e-18
-5.000000e+00   -5.399399e+00   1.281887e-18   1.281887e-18   1.281887e-17   1.281966e-17   3.845662e-18   3.845662e-18
-5.000000e+00   -5.398398e+00   1.285743e-18   1.285743e-18   1.285743e-17   1.285822e-17   3.857228e-18   3.857228e-18
-5.000000e+00   -5.397397e+00   1.289610e-18   1.289610e-18   1.289610e-17   1.289689e-17   3.868829e-18   3.868829e-18
-5.000000e+00   -5.396396e+00   1.293488e-18   1.293488e-18   1.293488e-17   1.293568e-17   3.880464e-18   3.880464e-18
-5.000000e+00   -5.395395e+00   1.297378e-18   1.297378e-18   1.297378e-17   1.297458e-17   3.892135e-18   3.892135e-18
-5.000000e+00   -5.394394e+00   1.301280e-18   1.301280e-18   1.301280e-17   1.301360e-17   3.903840e-18   3.903840e-18
-5.000000e+00   -5.393393e+00   1.305194e-18   1.305194e-18   1.305194e-17   1.305274e-17   3.915581e-18   3.915581e-18
-5.000000e+00   -5.392392e+00   1.309119e-18   1.309119e-18   1.309119e-17   1.309200e-17   3.927357e-18   3.927357e-18
-5.000000e+00   -5.391391e+00   1.313056e-18   1.313056e-18   1.313056e-17   1.313137e-17   3.939169e-18   3.939169e-18
-5.000000e+00   -5.390390e+00   1.317005e-18   1.317005e-18   1.317005e-17   1.317087e-17   3.951016e-18   3.951016e-18
-5.000000e+00   -5.389389e+00   1.320966e-18   1.320966e-18   1.320966e-17   1.321048e-17   3.962899e-18   3.962899e-18
-5.000000e+00   -5.388388e+00   1.324939e-18   1.324939e-18   1.324939e-17   1.325021e-17   3.974817e-18   3.974817e-18
-5.000000e+00   -5.387387e+00   1.328924e-18   1.328924e-18   1.328924e-17   1.329006e-17   3.986772e-18   3.986772e-18
-5.000000e+00   -5.386386e+00   1.332921e-18   1.332921e-18   1.332921e-17   1.333003e-17   3.998762e-18   3.998762e-18
-5.000000e+00   -5.385385e+00   1.336929e-18   1.336929e-18   1.336929e-17   1.337012e-17   4.010788e-18   4.010788e-18
-5.000000e+00   -5.384384e+00   1.340950e-18   1.340950e-18   1.340950e-17   1.341033e-17   4.022851e-18   4.022851e-18
-5.000000e+00   -5.383383e+00   1.344983e-18   1.344983e-18   1.344983e-17   1.345066e-17   4.034950e-18   4.034950e-18
-5.000000e+00   -5.382382e+00   1.349028e-18   1.349028e-18   1.349028e-17   1.349112e-17   4.047085e-18   4.047085e-18
-5.000000e+00   -5.381381e+00   1.353085e-18   1.353085e-18   1.353085e-17   1.353169e-17   4.059256e-18   4.059256e-18
-5.000000e+00   -5.380380e+00   1.357155e-18   1.357155e-18   1.357155e-17   1.357239e-17   4.071465e-18   4.071465e-18
-5.000000e+00   -5.379379e+00   1.361237e-18   1.361237e-18   1.361237e-17   1.361321e-17   4.083710e-18   4.083710e-18
