x   y   y_sp   dydx   dydx_sp
5.573574e+00   9.419417e+01   9.419417e+01   3.344144e+01   3.344144e+01
5.581582e+00   9.446216e+01   9.446216e+01   3.348949e+01   3.348949e+01
5.589590e+00   9.473054e+01   9.473054e+01   3.353754e+01   3.353754e+01
5.597598e+00   9.499930e+01   9.499930e+01   3.358559e+01   3.358559e+01
5.605606e+00   9.526844e+01   9.526844e+01   3.363363e+01   3.363363e+01
5.613614e+00   9.553797e+01   9.553797e+01   3.368168e+01   3.368168e+01
5.621622e+00   9.580789e+01   9.580789e+01   3.372973e+01   3.372973e+01
5.629630e+00   9.607819e+01   9.607819e+01   3.377778e+01   3.377778e+01
5.637638e+00   9.634887e+01   9.634887e+01   3.382583e+01   3.382583e+01
5.645646e+00   9.661994e+01   9.661994e+01   3.387387e+01   3.387387e+01
5.653654e+00   9.689140e+01   9.689140e+01   3.392192e+01   3.392192e+01
5.661662e+00   9.716324e+01   9.716324e+01   3.396997e+01   3.396997e+01
5.669670e+00   9.743546e+01   9.743546e+01   3.401802e+01   3.401802e+01
5.677678e+00   9.770807e+01   9.770807e+01   3.406607e+01   3.406607e+01
5.685686e+00   9.798107e+01   9.798107e+01   3.411411e+01   3.411411e+01
5.693694e+00   9.825444e+01   9.825444e+01   3.416216e+01   3.416216e+01
5.701702e+00   9.852821e+01   9.852821e+01   3.421021e+01   3.421021e+01
5.709710e+00   9.880235e+01   9.880235e+01   3.425826e+01   3.425826e+01
5.717718e+00   9.907689e+01   9.907689e+01   3.430631e+01   3.430631e+01
5.725726e+00   9.935181e+01   9.935181e+01   3.435435e+01   3.435435e+01
5.733734e+00   9.962711e+01   9.962711e+01   3.440240e+01   3.440240e+01
5.741742e+00   9.990279e+01   9.990279e+01   3.445045e+01   3.445045e+01
5.749750e+00   1.001789e+02   1.001789e+02   3.449850e+01   3.449850e+01
5.757758e+00   1.004553e+02   1.004553e+02   3.454655e+01   3.454655e+01
5.765766e+00   1.007322e+02   1.007322e+02   3.459459e+01   3.459459e+01
5.773774e+00   1.010094e+02   1.010094e+02   3.464264e+01   3.464264e+01
5.781782e+00   1.012870e+02   1.012870e+02   3.469069e+01   3.469069e+01
5.789790e+00   1.015650e+02   1.015650e+02   3.473874e+01   3.473874e+01
5.797798e+00   1.018434e+02   1.018434e+02   3.478679e+01   3.478679e+01
5.805806e+00   1.021221e+02   1.021221e+02   3.483483e+01   3.483483e+01
5.813814e+00   1.024013e+02   1.024013e+02   3.488288e+01   3.488288e+01
5.821822e+00   1.026808e+02   1.026808e+02   3.493093e+01   3.493093e+01
5.829830e+00   1.029607e+02   1.029607e+02   3.497898e+01   3.497898e+01
5.837838e+00   1.032411e+02   1.032411e+02   3.502703e+01   3.502703e+01
5.845846e+00   1.035217e+02   1.035217e+02   3.507508e+01   3.507508e+01
5.853854e+00   1.038028e+02   1.038028e+02   3.512312e+01   3.512312e+01
5.861862e+00   1.040843e+02   1.040843e+02   3.517117e+01   3.517117e+01
5.869870e+00   1.043661e+02   1.043661e+02   3.521922e+01   3.521922e+01
5.877878e+00   1.046483e+02   1.046483e+02   3.526727e+01   3.526727e+01
5.885886e+00   1.049310e+02   1.049310e+02   3.531532e+01   3.531532e+01
5.893894e+00   1.052140e+02   1.052140e+02   3.536336e+01   3.536336e+01
5.901902e+00   1.054973e+02   1.054973e+02   3.541141e+01   3.541141e+01
5.909910e+00   1.057811e+02   1.057811e+02   3.545946e+01   3.545946e+01
5.917918e+00   1.060653e+02   1.060653e+02   3.550751e+01   3.550751e+01
5.925926e+00   1.063498e+02   1.063498e+02   3.555556e+01   3.555556e+01
5.933934e+00   1.066347e+02   1.066347e+02   3.560360e+01   3.560360e+01
5.941942e+00   1.069200e+02   1.069200e+02   3.565165e+01   3.565165e+01
5.949950e+00   1.072057e+02   1.072057e+02   3.569970e+01   3.569970e+01
5.957958e+00   1.074918e+02   1.074918e+02   3.574775e+01   3.574775e+01
5.965966e+00   1.077782e+02   1.077782e+02   3.579580e+01   3.579580e+01
5.973974e+00   1.080651e+02   1.080651e+02   3.584384e+01   3.584384e+01
5.981982e+00   1.083523e+02   1.083523e+02   3.589189e+01   3.589189e+01
5.989990e+00   1.086399e+02   1.086399e+02   3.593994e+01   3.593994e+01
5.997998e+00   1.089279e+02   1.089279e+02   3.598799e+01   3.598799e+01
6.006006e+00   1.092163e+02   1.092163e+02   3.603604e+01   3.603604e+01
6.014014e+00   1.095051e+02   1.095051e+02   3.608408e+01   3.608408e+01
6.022022e+00   1.097942e+02   1.097942e+02   3.613213e+01   3.613213e+01
6.030030e+00   1.100838e+02   1.100838e+02   3.618018e+01   3.618018e+01
6.038038e+00   1.103737e+02   1.103737e+02   3.622823e+01   3.622823e+01
6.046046e+00   1.106640e+02   1.106640e+02   3.627628e+01   3.627628e+01
6.054054e+00   1.109547e+02   1.109547e+02   3.632432e+01   3.632432e+01
6.062062e+00   1.112458e+02   1.112458e+02   3.637237e+01   3.637237e+01
6.070070e+00   1.115373e+02   1.115373e+02   3.642042e+01   3.642042e+01
6.078078e+00   1.118291e+02   1.118291e+02   3.646847e+01   3.646847e+01
6.086086e+00   1.121213e+02   1.121213e+02   3.651652e+01   3.651652e+01
6.094094e+00   1.124139e+02   1.124139e+02   3.656456e+01   3.656456e+01
6.102102e+00   1.127070e+02   1.127070e+02   3.661261e+01   3.661261e+01
6.110110e+00   1.130003e+02   1.130003e+02   3.666066e+01   3.666066e+01
6.118118e+00   1.132941e+02   1.132941e+02   3.670871e+01   3.670871e+01
6.126126e+00   1.135883e+02   1.135883e+02   3.675676e+01   3.675676e+01
6.134134e+00   1.138828e+02   1.138828e+02   3.680480e+01   3.680480e+01
6.142142e+00   1.141777e+02   1.141777e+02   3.685285e+01   3.685285e+01
6.150150e+00   1.144730e+02   1.144730e+02   3.690090e+01   3.690090e+01
6.158158e+00   1.147687e+02   1.147687e+02   3.694895e+01   3.694895e+01
6.166166e+00   1.150648e+02   1.150648e+02   3.699700e+01   3.699700e+01
6.174174e+00   1.153613e+02   1.153613e+02   3.704505e+01   3.704505e+01
6.182182e+00   1.156581e+02   1.156581e+02   3.709309e+01   3.709309e+01
6.190190e+00   1.159554e+02   1.159554e+02   3.714114e+01   3.714114e+01
6.198198e+00   1.162530e+02   1.162530e+02   3.718919e+01   3.718919e+01
6.206206e+00   1.165510e+02   1.165510e+02   3.723724e+01   3.723724e+01
6.214214e+00   1.168494e+02   1.168494e+02   3.728529e+01   3.728529e+01
6.222222e+00   1.171481e+02   1.171481e+02   3.733333e+01   3.733333e+01
6.230230e+00   1.174473e+02   1.174473e+02   3.738138e+01   3.738138e+01
6.238238e+00   1.177468e+02   1.177468e+02   3.742943e+01   3.742943e+01
6.246246e+00   1.180468e+02   1.180468e+02   3.747748e+01   3.747748e+01
6.254254e+00   1.183471e+02   1.183471e+02   3.752553e+01   3.752553e+01
6.262262e+00   1.186478e+02   1.186478e+02   3.757357e+01   3.757357e+01
6.270270e+00   1.189489e+02   1.189489e+02   3.762162e+01   3.762162e+01
6.278278e+00   1.192503e+02   1.192503e+02   3.766967e+01   3.766967e+01
6.286286e+00   1.195522e+02   1.195522e+02   3.771772e+01   3.771772e+01
6.294294e+00   1.198544e+02   1.198544e+02   3.776577e+01   3.776577e+01
6.302302e+00   1.201570e+02   1.201570e+02   3.781381e+01   3.781381e+01
6.310310e+00   1.204600e+02   1.204600e+02   3.786186e+01   3.786186e+01
6.318318e+00   1.207634e+02   1.207634e+02   3.790991e+01   3.790991e+01
6.326326e+00   1.210672e+02   1.210672e+02   3.795796e+01   3.795796e+01
6.334334e+00   1.213714e+02   1.213714e+02   3.800601e+01   3.800601e+01
6.342342e+00   1.216759e+02   1.216759e+02   3.805405e+01   3.805405e+01
6.350350e+00   1.219808e+02   1.219808e+02   3.810210e+01   3.810210e+01
6.358358e+00   1.222862e+02   1.222862e+02   3.815015e+01   3.815015e+01
6.366366e+00   1.225919e+02   1.225919e+02   3.819820e+01   3.819820e+01
6.374374e+00   1.228979e+02   1.228979e+02   3.824625e+01   3.824625e+01
6.382382e+00   1.232044e+02   1.232044e+02   3.829429e+01   3.829429e+01
6.390390e+00   1.235113e+02   1.235113e+02   3.834234e+01   3.834234e+01
6.398398e+00   1.238185e+02   1.238185e+02   3.839039e+01   3.839039e+01
6.406406e+00   1.241261e+02   1.241261e+02   3.843844e+01   3.843844e+01
6.414414e+00   1.244341e+02   1.244341e+02   3.848649e+01   3.848649e+01
6.422422e+00   1.247425e+02   1.247425e+02   3.853453e+01   3.853453e+01
6.430430e+00   1.250513e+02   1.250513e+02   3.858258e+01   3.858258e+01
6.438438e+00   1.253605e+02   1.253605e+02   3.863063e+01   3.863063e+01
6.446446e+00   1.256700e+02   1.256700e+02   3.867868e+01   3.867868e+01
6.454454e+00   1.259799e+02   1.259799e+02   3.872673e+01   3.872673e+01
6.462462e+00   1.262903e+02   1.262903e+02   3.877477e+01   3.877477e+01
6.470470e+00   1.266010e+02   1.266010e+02   3.882282e+01   3.882282e+01
6.478478e+00   1.269121e+02   1.269121e+02   3.887087e+01   3.887087e+01
6.486486e+00   1.272235e+02   1.272235e+02   3.891892e+01   3.891892e+01
6.494494e+00   1.275354e+02   1.275354e+02   3.896697e+01   3.896697e+01
6.502503e+00   1.278476e+02   1.278476e+02   3.901502e+01   3.901502e+01
6.510511e+00   1.281602e+02   1.281602e+02   3.906306e+01   3.906306e+01
6.518519e+00   1.284733e+02   1.284733e+02   3.911111e+01   3.911111e+01
6.526527e+00   1.287866e+02   1.287866e+02   3.915916e+01   3.915916e+01
6.534535e+00   1.291004e+02   1.291004e+02   3.920721e+01   3.920721e+01
6.542543e+00   1.294146e+02   1.294146e+02   3.925526e+01   3.925526e+01
6.550551e+00   1.297291e+02   1.297291e+02   3.930330e+01   3.930330e+01
6.558559e+00   1.300441e+02   1.300441e+02   3.935135e+01   3.935135e+01
6.566567e+00   1.303594e+02   1.303594e+02   3.939940e+01   3.939940e+01
6.574575e+00   1.306751e+02   1.306751e+02   3.944745e+01   3.944745e+01
6.582583e+00   1.309912e+02   1.309912e+02   3.949550e+01   3.949550e+01
6.590591e+00   1.313077e+02   1.313077e+02   3.954354e+01   3.954354e+01
6.598599e+00   1.316245e+02   1.316245e+02   3.959159e+01   3.959159e+01
6.606607e+00   1.319418e+02   1.319418e+02   3.963964e+01   3.963964e+01
6.614615e+00   1.322594e+02   1.322594e+02   3.968769e+01   3.968769e+01
6.622623e+00   1.325774e+02   1.325774e+02   3.973574e+01   3.973574e+01
6.630631e+00   1.328958e+02   1.328958e+02   3.978378e+01   3.978378e+01
6.638639e+00   1.332146e+02   1.332146e+02   3.983183e+01   3.983183e+01
6.646647e+00   1.335337e+02   1.335337e+02   3.987988e+01   3.987988e+01
6.654655e+00   1.338533e+02   1.338533e+02   3.992793e+01   3.992793e+01
6.662663e+00   1.341732e+02   1.341732e+02   3.997598e+01   3.997598e+01
6.670671e+00   1.344935e+02   1.344935e+02   4.002402e+01   4.002402e+01
6.678679e+00   1.348142e+02   1.348142e+02   4.007207e+01   4.007207e+01
6.686687e+00   1.351353e+02   1.351353e+02   4.012012e+01   4.012012e+01
6.694695e+00   1.354568e+02   1.354568e+02   4.016817e+01   4.016817e+01
6.702703e+00   1.357787e+02   1.357787e+02   4.021622e+01   4.021622e+01
6.710711e+00   1.361009e+02   1.361009e+02   4.026426e+01   4.026426e+01
6.718719e+00   1.364235e+02   1.364235e+02   4.031231e+01   4.031231e+01
6.726727e+00   1.367466e+02   1.367466e+02   4.036036e+01   4.036036e+01
6.734735e+00   1.370700e+02   1.370700e+02   4.040841e+01   4.040841e+01
6.742743e+00   1.373937e+02   1.373937e+02   4.045646e+01   4.045646e+01
6.750751e+00   1.377179e+02   1.377179e+02   4.050450e+01   4.050450e+01
6.758759e+00   1.380425e+02   1.380425e+02   4.055255e+01   4.055255e+01
6.766767e+00   1.383674e+02   1.383674e+02   4.060060e+01   4.060060e+01
6.774775e+00   1.386927e+02   1.386927e+02   4.064865e+01   4.064865e+01
6.782783e+00   1.390184e+02   1.390184e+02   4.069670e+01   4.069670e+01
6.790791e+00   1.393445e+02   1.393445e+02   4.074474e+01   4.074474e+01
6.798799e+00   1.396710e+02   1.396710e+02   4.079279e+01   4.079279e+01
6.806807e+00   1.399979e+02   1.399979e+02   4.084084e+01   4.084084e+01
6.814815e+00   1.403251e+02   1.403251e+02   4.088889e+01   4.088889e+01
6.822823e+00   1.406527e+02   1.406527e+02   4.093694e+01   4.093694e+01
6.830831e+00   1.409807e+02   1.409807e+02   4.098498e+01   4.098498e+01
6.838839e+00   1.413091e+02   1.413091e+02   4.103303e+01   4.103303e+01
6.846847e+00   1.416379e+02   1.416379e+02   4.108108e+01   4.108108e+01
6.854855e+00   1.419671e+02   1.419671e+02   4.112913e+01   4.112913e+01
6.862863e+00   1.422967e+02   1.422967e+02   4.117718e+01   4.117718e+01
6.870871e+00   1.426266e+02   1.426266e+02   4.122523e+01   4.122523e+01
6.878879e+00   1.429569e+02   1.429569e+02   4.127327e+01   4.127327e+01
6.886887e+00   1.432876e+02   1.432876e+02   4.132132e+01   4.132132e+01
6.894895e+00   1.436187e+02   1.436187e+02   4.136937e+01   4.136937e+01
6.902903e+00   1.439502e+02   1.439502e+02   4.141742e+01   4.141742e+01
6.910911e+00   1.442821e+02   1.442821e+02   4.146547e+01   4.146547e+01
6.918919e+00   1.446143e+02   1.446143e+02   4.151351e+01   4.151351e+01
6.926927e+00   1.449469e+02   1.449469e+02   4.156156e+01   4.156156e+01
6.934935e+00   1.452800e+02   1.452800e+02   4.160961e+01   4.160961e+01
6.942943e+00   1.456134e+02   1.456134e+02   4.165766e+01   4.165766e+01
6.950951e+00   1.459472e+02   1.459472e+02   4.170571e+01   4.170571e+01
6.958959e+00   1.462813e+02   1.462813e+02   4.175375e+01   4.175375e+01
6.966967e+00   1.466159e+02   1.466159e+02   4.180180e+01   4.180180e+01
6.974975e+00   1.469508e+02   1.469508e+02   4.184985e+01   4.184985e+01
6.982983e+00   1.472862e+02   1.472862e+02   4.189790e+01   4.189790e+01
6.990991e+00   1.476219e+02   1.476219e+02   4.194595e+01   4.194595e+01
6.998999e+00   1.479580e+02   1.479580e+02   4.199399e+01   4.199399e+01
7.007007e+00   1.482944e+02   1.482944e+02   4.204204e+01   4.204204e+01
7.015015e+00   1.486313e+02   1.486313e+02   4.209009e+01   4.209009e+01
7.023023e+00   1.489686e+02   1.489686e+02   4.213814e+01   4.213814e+01
7.031031e+00   1.493062e+02   1.493062e+02   4.218619e+01   4.218619e+01
7.039039e+00   1.496442e+02   1.496442e+02   4.223423e+01   4.223423e+01
7.047047e+00   1.499826e+02   1.499826e+02   4.228228e+01   4.228228e+01
7.055055e+00   1.503214e+02   1.503214e+02   4.233033e+01   4.233033e+01
7.063063e+00   1.506606e+02   1.506606e+02   4.237838e+01   4.237838e+01
7.071071e+00   1.510001e+02   1.510001e+02   4.242643e+01   4.242643e+01
7.079079e+00   1.513401e+02   1.513401e+02   4.247447e+01   4.247447e+01
7.087087e+00   1.516804e+02   1.516804e+02   4.252252e+01   4.252252e+01
7.095095e+00   1.520211e+02   1.520211e+02   4.257057e+01   4.257057e+01
7.103103e+00   1.523622e+02   1.523622e+02   4.261862e+01   4.261862e+01
7.111111e+00   1.527037e+02   1.527037e+02   4.266667e+01   4.266667e+01
7.119119e+00   1.530456e+02   1.530456e+02   4.271471e+01   4.271471e+01
7.127127e+00   1.533878e+02   1.533878e+02   4.276276e+01   4.276276e+01
7.135135e+00   1.537305e+02   1.537305e+02   4.281081e+01   4.281081e+01
7.143143e+00   1.540735e+02   1.540735e+02   4.285886e+01   4.285886e+01
7.151151e+00   1.544169e+02   1.544169e+02   4.290691e+01   4.290691e+01
7.159159e+00   1.547607e+02   1.547607e+02   4.295495e+01   4.295495e+01
7.167167e+00   1.551049e+02   1.551049e+02   4.300300e+01   4.300300e+01
7.175175e+00   1.554494e+02   1.554494e+02   4.305105e+01   4.305105e+01
7.183183e+00   1.557944e+02   1.557944e+02   4.309910e+01   4.309910e+01
7.191191e+00   1.561397e+02   1.561397e+02   4.314715e+01   4.314715e+01
7.199199e+00   1.564854e+02   1.564854e+02   4.319520e+01   4.319520e+01
7.207207e+00   1.568315e+02   1.568315e+02   4.324324e+01   4.324324e+01
7.215215e+00   1.571780e+02   1.571780e+02   4.329129e+01   4.329129e+01
7.223223e+00   1.575249e+02   1.575249e+02   4.333934e+01   4.333934e+01
7.231231e+00   1.578721e+02   1.578721e+02   4.338739e+01   4.338739e+01
7.239239e+00   1.582198e+02   1.582198e+02   4.343544e+01   4.343544e+01
7.247247e+00   1.585678e+02   1.585678e+02   4.348348e+01   4.348348e+01
7.255255e+00   1.589162e+02   1.589162e+02   4.353153e+01   4.353153e+01
7.263263e+00   1.592650e+02   1.592650e+02   4.357958e+01   4.357958e+01
7.271271e+00   1.596142e+02   1.596142e+02   4.362763e+01   4.362763e+01
7.279279e+00   1.599637e+02   1.599637e+02   4.367568e+01   4.367568e+01
7.287287e+00   1.603137e+02   1.603137e+02   4.372372e+01   4.372372e+01
7.295295e+00   1.606640e+02   1.606640e+02   4.377177e+01   4.377177e+01
7.303303e+00   1.610147e+02   1.610147e+02   4.381982e+01   4.381982e+01
7.311311e+00   1.613658e+02   1.613658e+02   4.386787e+01   4.386787e+01
7.319319e+00   1.617173e+02   1.617173e+02   4.391592e+01   4.391592e+01
7.327327e+00   1.620692e+02   1.620692e+02   4.396396e+01   4.396396e+01
7.335335e+00   1.624214e+02   1.624214e+02   4.401201e+01   4.401201e+01
7.343343e+00   1.627741e+02   1.627741e+02   4.406006e+01   4.406006e+01
7.351351e+00   1.631271e+02   1.631271e+02   4.410811e+01   4.410811e+01
7.359359e+00   1.634805e+02   1.634805e+02   4.415616e+01   4.415616e+01
7.367367e+00   1.638343e+02   1.638343e+02   4.420420e+01   4.420420e+01
7.375375e+00   1.641885e+02   1.641885e+02   4.425225e+01   4.425225e+01
7.383383e+00   1.645431e+02   1.645431e+02   4.430030e+01   4.430030e+01
7.391391e+00   1.648980e+02   1.648980e+02   4.434835e+01   4.434835e+01
7.399399e+00   1.652533e+02   1.652533e+02   4.439640e+01   4.439640e+01
7.407407e+00   1.656091e+02   1.656091e+02   4.444444e+01   4.444444e+01
7.415415e+00   1.659652e+02   1.659652e+02   4.449249e+01   4.449249e+01
7.423423e+00   1.663216e+02   1.663216e+02   4.454054e+01   4.454054e+01
7.431431e+00   1.666785e+02   1.666785e+02   4.458859e+01   4.458859e+01
7.439439e+00   1.670358e+02   1.670358e+02   4.463664e+01   4.463664e+01
7.447447e+00   1.673934e+02   1.673934e+02   4.468468e+01   4.468468e+01
7.455455e+00   1.677514e+02   1.677514e+02   4.473273e+01   4.473273e+01
7.463463e+00   1.681099e+02   1.681099e+02   4.478078e+01   4.478078e+01
7.471471e+00   1.684687e+02   1.684687e+02   4.482883e+01   4.482883e+01
7.479479e+00   1.688278e+02   1.688278e+02   4.487688e+01   4.487688e+01
7.487487e+00   1.691874e+02   1.691874e+02   4.492492e+01   4.492492e+01
7.495495e+00   1.695474e+02   1.695474e+02   4.497297e+01   4.497297e+01
7.503504e+00   1.699077e+02   1.699077e+02   4.502102e+01   4.502102e+01
7.511512e+00   1.702684e+02   1.702684e+02   4.506907e+01   4.506907e+01
7.519520e+00   1.706295e+02   1.706295e+02   4.511712e+01   4.511712e+01
7.527528e+00   1.709910e+02   1.709910e+02   4.516517e+01   4.516517e+01
7.535536e+00   1.713529e+02   1.713529e+02   4.521321e+01   4.521321e+01
7.543544e+00   1.717151e+02   1.717151e+02   4.526126e+01   4.526126e+01
7.551552e+00   1.720778e+02   1.720778e+02   4.530931e+01   4.530931e+01
7.559560e+00   1.724408e+02   1.724408e+02   4.535736e+01   4.535736e+01
7.567568e+00   1.728042e+02   1.728042e+02   4.540541e+01   4.540541e+01
7.575576e+00   1.731680e+02   1.731680e+02   4.545345e+01   4.545345e+01
7.583584e+00   1.735322e+02   1.735322e+02   4.550150e+01   4.550150e+01
7.591592e+00   1.738968e+02   1.738968e+02   4.554955e+01   4.554955e+01
7.599600e+00   1.742617e+02   1.742617e+02   4.559760e+01   4.559760e+01
7.607608e+00   1.746271e+02   1.746271e+02   4.564565e+01   4.564565e+01
7.615616e+00   1.749928e+02   1.749928e+02   4.569369e+01   4.569369e+01
7.623624e+00   1.753589e+02   1.753589e+02   4.574174e+01   4.574174e+01
7.631632e+00   1.757254e+02   1.757254e+02   4.578979e+01   4.578979e+01
7.639640e+00   1.760923e+02   1.760923e+02   4.583784e+01   4.583784e+01
7.647648e+00   1.764595e+02   1.764595e+02   4.588589e+01   4.588589e+01
7.655656e+00   1.768272e+02   1.768272e+02   4.593393e+01   4.593393e+01
7.663664e+00   1.771952e+02   1.771952e+02   4.598198e+01   4.598198e+01
7.671672e+00   1.775636e+02   1.775636e+02   4.603003e+01   4.603003e+01
7.679680e+00   1.779324e+02   1.779324e+02   4.607808e+01   4.607808e+01
7.687688e+00   1.783016e+02   1.783016e+02   4.612613e+01   4.612613e+01
7.695696e+00   1.786712e+02   1.786712e+02   4.617417e+01   4.617417e+01
7.703704e+00   1.790412e+02   1.790412e+02   4.622222e+01   4.622222e+01
7.711712e+00   1.794115e+02   1.794115e+02   4.627027e+01   4.627027e+01
7.719720e+00   1.797822e+02   1.797822e+02   4.631832e+01   4.631832e+01
7.727728e+00   1.801533e+02   1.801533e+02   4.636637e+01   4.636637e+01
7.735736e+00   1.805248e+02   1.805248e+02   4.641441e+01   4.641441e+01
7.743744e+00   1.808967e+02   1.808967e+02   4.646246e+01   4.646246e+01
7.751752e+00   1.812690e+02   1.812690e+02   4.651051e+01   4.651051e+01
7.759760e+00   1.816416e+02   1.816416e+02   4.655856e+01   4.655856e+01
7.767768e+00   1.820146e+02   1.820146e+02   4.660661e+01   4.660661e+01
7.775776e+00   1.823881e+02   1.823881e+02   4.665465e+01   4.665465e+01
7.783784e+00   1.827619e+02   1.827619e+02   4.670270e+01   4.670270e+01
7.791792e+00   1.831361e+02   1.831361e+02   4.675075e+01   4.675075e+01
7.799800e+00   1.835106e+02   1.835106e+02   4.679880e+01   4.679880e+01
7.807808e+00   1.838856e+02   1.838856e+02   4.684685e+01   4.684685e+01
7.815816e+00   1.842609e+02   1.842609e+02   4.689489e+01   4.689489e+01
7.823824e+00   1.846367e+02   1.846367e+02   4.694294e+01   4.694294e+01
7.831832e+00   1.850128e+02   1.850128e+02   4.699099e+01   4.699099e+01
7.839840e+00   1.853893e+02   1.853893e+02   4.703904e+01   4.703904e+01
7.847848e+00   1.857661e+02   1.857661e+02   4.708709e+01   4.708709e+01
7.855856e+00   1.861434e+02   1.861434e+02   4.713514e+01   4.713514e+01
7.863864e+00   1.865211e+02   1.865211e+02   4.718318e+01   4.718318e+01
7.871872e+00   1.868991e+02   1.868991e+02   4.723123e+01   4.723123e+01
7.879880e+00   1.872775e+02   1.872775e+02   4.727928e+01   4.727928e+01
7.887888e+00   1.876563e+02   1.876563e+02   4.732733e+01   4.732733e+01
7.895896e+00   1.880355e+02   1.880355e+02   4.737538e+01   4.737538e+01
7.903904e+00   1.884151e+02   1.884151e+02   4.742342e+01   4.742342e+01
7.911912e+00   1.887951e+02   1.887951e+02   4.747147e+01   4.747147e+01
7.919920e+00   1.891754e+02   1.891754e+02   4.751952e+01   4.751952e+01
7.927928e+00   1.895561e+02   1.895561e+02   4.756757e+01   4.756757e+01
7.935936e+00   1.899372e+02   1.899372e+02   4.761562e+01   4.761562e+01
7.943944e+00   1.903187e+02   1.903187e+02   4.766366e+01   4.766366e+01
7.951952e+00   1.907006e+02   1.907006e+02   4.771171e+01   4.771171e+01
7.959960e+00   1.910829e+02   1.910829e+02   4.775976e+01   4.775976e+01
7.967968e+00   1.914655e+02   1.914655e+02   4.780781e+01   4.780781e+01
7.975976e+00   1.918486e+02   1.918486e+02   4.785586e+01   4.785586e+01
7.983984e+00   1.922320e+02   1.922320e+02   4.790390e+01   4.790390e+01
7.991992e+00   1.926158e+02   1.926158e+02   4.795195e+01   4.795195e+01
8.000000e+00   1.930000e+02   1.930000e+02   4.800000e+01   4.800000e+01
